indroea;anomes_ci;dia_ci;hci;qci
2002;196007;;;23.8
2002;196008;;;25
2002;196009;;;18.2
2002;196010;;;61.76
2002;196011;;;77.76
2002;196012;;;52.16
2002;196101;;3.93;93.76
2002;196102;;;31.4
2002;196103;;;22.2
2002;196104;;;13.2
2002;196105;;;13.45
2002;196106;;;17.3
2002;196107;;;18.5
2002;196108;;;17.9
2002;196109;;;16.6
2002;196110;;;21.2
2002;196111;;3.9;208.2
2002;196112;;;36.7
2002;196201;;;95.7
2002;196202;;;26.5
2002;196203;;;179.3
2002;196204;;;94.7
2002;196205;;;33.5
2002;196206;;;36.3
2002;196207;;;16.9
2002;196208;;;22.2
2002;196209;;;24.5
2002;196303;;3.7;
2002;196503;;2.6;
2002;196910;;;13.1
2002;196911;;;11.5
2002;196912;;;14.7
2002;197001;10;3.07;166.4
2002;197002;;;18.6
2002;197003;;;19.8
2002;197004;;;13.7
2002;197005;;;12.1
2002;197006;;;17.4
2002;197007;;;19.8
2002;197008;;;17.4
2002;197009;;;20.2
2002;197010;;;28.12
2002;197011;;;10.5
2002;197012;;;6.02
2002;197101;;;12.1
2002;197102;;;6.24
2002;197103;;;12.74
2002;197104;;;16.67
2002;197105;19;2.21;82.88
2002;197106;;;28.12
2002;197107;;;21
2002;197108;;;20.2
2002;197109;;;17.4
2002;197110;;;16.01
2002;197111;;;10.82
2002;197112;;;11.14
2002;197201;;;14.36
2002;197202;12;3.4;208
2002;197203;;;103.1
2002;197204;;;28.12
2002;197205;;;28.59
2002;197206;;;34
2002;197207;;;19
2002;197208;;;19.4
2002;197209;;;39.4
2002;197210;;;23.58
2002;197211;;;30
2002;197212;8;2.47;105.8
2002;197301;;;89.88
2002;197302;;;14.69
2002;197303;;;21
2002;197304;;;13.06
2002;197305;;;50.52
2002;197306;;;31
2002;197307;;;30
2002;197308;;;17
2002;197309;;;13.38
2002;197310;;;13.06
2002;197311;;;8
2002;197312;;;8
2002;197401;10;1.98;65.6
2002;197402;;;18.2
2002;197403;;;28.59
2002;197404;;;17.4
2002;197405;;;10.82
2002;197406;;;19
2002;197407;;;19.8
2002;197408;;;15.02
2002;197409;;;13.7
2002;197410;;;8.24
2002;197411;;;8.24
2002;197412;;;7.4
2002;197501;;;5.37
2002;197502;;;7.4
2002;197503;;;7.12
2002;197504;23;3.04;162.8
2002;197505;;;26.24
2002;197506;;;13.14
2002;197507;;;15.42
2002;197508;;;15.42
2002;197509;;;9.44
2002;197510;;;7.4
2002;197511;;;5.16
2002;197512;;;4.74
2002;197601;;;4.11
2002;197602;27;1.03;13.14
2002;197603;;;10.72
2002;197604;;;6.84
2002;197605;;;8.52
2002;197606;;;12.76
2002;197607;;;9.76
2002;197608;;;12
2002;197609;;;7.4
2002;197610;;;5.37
2002;197611;;;12.38
2002;197612;;;25.3
2002;197701;;;57.9
2002;197702;21;2.21;82.88
2002;197703;;;36.1
2002;197704;;;8.52
2002;197705;;;10.4
2002;197706;;;46.8
2002;197707;;;16.72
2002;197708;;;18.1
2002;197709;;;11.36
2002;197710;;;10.08
2002;197711;;;10.4
2002;197712;;;43.65
2002;197801;;;57.9
2002;197802;17;3.1;170
2002;197803;;;82
2002;197804;;;16.26
2002;197805;;;31.5
2002;197806;;;12
2002;197807;;;20.4
2002;197808;;;20.89
2002;197809;;;18.56
2002;197810;;;12
2002;197811;;;6
2002;197812;;;88.125
2002;197901;;;178.4
2002;197902;11;4.78;413.8
2002;197903;;;48.66
2002;197904;;;39.95
2002;197905;;;21.38
2002;197906;;;22.36
2002;197907;;;15.42
2002;197908;;;9.44
2002;197909;;;9.44
2002;197910;;;8.24
2002;197911;;;10.72
2002;197912;;;5.58
2002;198001;16;1.34;27.18
2002;198002;;;12
2002;198003;;;24.32
2002;198004;;;12.76
2002;198005;;;22.36
2002;198006;;;22.36
2002;198007;;;12.76
2002;198008;;;12.38
2002;198009;;;8.8
2002;198010;;;8.97
2002;198011;;;6.04
2002;198012;;;11.19
2002;198101;;;16.45
2002;198102;;;6.5
2002;198103;;;10.82
2002;198104;14;1.4;25
2002;198105;;;13.04
2002;198106;;;14.52
2002;198107;;;11.56
2002;198108;;;11.56
2002;198109;;;8.6
2002;198110;;;9.34
2002;198111;;;0.96
2002;198112;30;2.6;94.5
2002;198201;;;25.95
2002;198202;;;9.34
2002;198203;;;8.97
2002;198204;;;13.41
2002;198205;;;21.4
2002;198206;;;38.45
2002;198207;;;14.15
2002;198208;;;33.46
2002;198209;;;13.41
2002;198210;;;6.736
2002;198211;;;11.56
2002;198212;;;13.04
2002;198301;;;8.134
2002;198302;;;13.04
2002;198303;;;8.367
2002;198304;25;1.23;17.35
2002;198305;;;10.08
2002;198306;;;13.78
2002;198307;;;14.15
2002;198308;;;12.3
2002;198309;;;13.78
2002;198310;;;10.82
2002;198311;;;5.342
2002;198312;;;16.9
2002;198401;;;10.08
2002;198402;;;7.668
2002;198403;;;30.7
2002;198404;;;28.325
2002;198405;;;15.63
2002;198406;5;1.76;43.54
2002;198407;;;18.25
2002;198408;;;11.56
2002;198409;;;13.04
2002;198410;;;6.27
2002;198411;16;2.58;93.19
2002;198412;;;22.3
2002;198501;;;85.985
2002;198502;;;89.915
2002;198503;;;25.95
2002;198504;;;87.295
2002;198505;;;13.04
2002;198506;;;17.35
2002;198507;;;15.26
2002;198508;;;13.04
2002;198509;;;12.3
2002;198510;;;9.34
2002;198511;;;7.202
2002;198512;;;5.342
2002;198601;;;1.56
2002;198602;24;1.52;30.7
2002;198603;;;13.04
2002;198604;;;16.9
2002;198605;;;17.8
2002;198606;;;12.3
2002;198607;;;11.19
2002;198608;;;9.34
2002;198609;;;23.2
2002;198610;2;1.21;13.959
2002;198611;8;0.88;7.649
2002;198612;1;0.28;1.231
2002;198701;30;1.06;10.846
2002;198702;3;1.06;10.846
2002;198703;1;0.96;8.984
2002;198704;8;1.52;21.86
2002;198705;24;1.1;11.614
2002;198706;12;1.08;11.23
2002;198707;15;1.12;12.036
2002;198708;22;1.06;10.846
2002;198709;1;1;9.695
2002;198710;1;0.71;5.197
2002;198711;8;0.9;7.966
2002;198712;14;1.18;13.304
2002;198801;29;3.02;89.955
2002;198802;6;2.38;54.574
2002;198803;21;1;9.695
2002;198804;12;2.18;45.496
2002;198805;26;1.63;25.145
2002;198806;9;2.34;52.74
2002;198807;5;1.16;12.882
2002;198808;28;1.2;13.727
2002;198809;1;1.19;13.516
2002;198810;3;1.05;10.655
2002;198811;13;0.36;1.739
2002;198812;3;0.38;1.884
2002;198901;5;0.25;1.06
2002;198902;26;1.14;12.459
2002;198903;1;1.22;14.19
2002;198904;14;1.13;12.248
2002;198905;29;1.6;24.203
2002;198906;3;1.32;16.543
2002;198907;22;1.14;12.459
2002;198908;27;1.24;14.652
2002;198909;2;1.19;13.516
2002;198910;1;0.99;9.517
2002;198911;28;0.56;3.462
2002;198912;27;1.36;17.548
2002;199001;4;1.16;12.882
2002;199002;2;0.98;9.34
2002;199003;1;0.49;2.785
2002;199004;7;0.71;5.197
2002;199005;10;1.2;13.727
2002;199006;24;1.26;15.115
2002;199007;1;1.01;9.887
2002;199008;17;1.11;11.825
2002;199009;1;0.99;9.517
2002;199010;1;0.3;1.345
2002;199011;9;0.66;4.575
2002;199012;30;0.6;3.883
2002;199101;12;0.84;7.023
2002;199102;28;0.82;6.724
2002;199103;13;1.84;32.127
2002;199104;16;3.8;146.681
2002;199105;30;1.4;18.554
2002;199106;1;1.24;14.652
2002;199107;19;1.18;13.304
2002;199108;1;1.13;12.248
2002;199109;5;1.16;12.882
2002;199110;11;0.95;8.807
2002;199111;16;1.12;12.037
2002;199112;4;0.92;8.302
2002;199201;1;0.46;2.519
2002;199202;14;0.42;2.19
2002;199203;1;0.49;2.785
2002;199204;4;1.29;15.809
2002;199205;7;1.14;12.459
2002;199206;17;1.06;10.846
2002;199207;17;1.17;13.093
2002;199208;1;1.17;13.093
2002;199209;19;1.07;11.038
2002;199210;31;1.02;10.079
2002;199211;5;1.27;15.346
2002;199212;7;1.54;22.446
2002;199301;1;0.77;6.004
2002;199302;1;0.53;3.163
2002;199303;15;1.21;13.958
2002;199304;30;0.78;6.144
2002;199305;26;2.42;56.501
2002;199306;26;1.32;16.543
2002;199307;27;1.42;19.098
2002;199308;13;1.42;19.098
2002;199309;1;1.35;17.297
2002;199310;18;0.97;9.162
2002;199311;3;1.04;10.463
2002;199312;31;0.69;4.942
2002;199401;6;1.83;31.77
2002;199402;4;1.3;16.04
2002;199403;7;1.18;13.304
2002;199404;30;1.24;14.652
2002;199405;22;1.46;20.186
2002;199406;18;1.38;18.051
2002;199407;8;1.36;17.548
2002;199408;27;1.42;19.098
2002;199409;7;1.32;16.543
2002;199410;1;0.8;4.516
2002;199411;10;0.79;4.429
2002;199412;31;1.61;18.814
2002;199501;1;1.78;24.369
2002;199502;14;1.36;12.599
2002;199503;6;1.2;9.555
2002;199504;28;1.1;7.996
2002;199505;9;1.28;10.996
2002;199506;10;1.34;12.184
2002;199507;19;1.34;12.184
2002;199508;10;1.54;16.882
2002;199509;17;1.29;11.176
2002;199610;31;0.4;2.28
2002;199611;6;0.87;12.05
2002;199612;21;1.76;44.06
2002;199701;23;3.06;122.59
2002;199702;1;1.26;23.9
2002;199703;31;0.76;9.32
2002;199704;21;1.02;16.21
2002;199705;31;1.08;18.01
2002;199706;5;2.6;90.49
2002;199707;23;1.34;26.75
2002;199708;10;1.09;18.32
2002;199709;1;1.02;16.21
2002;199710;1;0.89;12.4
2002;199711;11;2.35;64.94
2002;199712;18;3.53;131.85
2002;199801;15;1.12;18.46
2002;199802;1;0.92;13.14
2002;199803;2;0.64;6.76
2002;199804;17;1.3;23.77
2002;199805;30;0.94;13.65
2002;199806;6;1.85;43.18
2002;199807;1;1;15.19
2002;199808;18;1.21;21.05
2002;199809;1;1.03;15.99
2002;199810;1;0.67;7.319
2002;199811;5;0.45;3.137
2002;199812;31;0.5;4.011
2002;199901;30;0.66;7.11
2002;199902;28;0.65;6.903
2002;199903;17;0.68;7.53
2002;199904;29;0.59;5.697
2002;199905;31;0.78;9.738
2002;199906;1;0.81;10.436
2002;199907;28;1.21;21.297
2002;199908;2;1.14;19.187
2002;199909;15;0.76;9.282
2002;199910;24;1.31;24.464
2002;199911;19;0.69;7.743
2002;199912;28;1.43;28.504
2002;200001;1;0.82;10.673
2002;200002;2;0.82;10.673
2002;200003;23;0.57;5.31
2002;200004;16;1.92;47.703
2002;200005;11;0.85;11.392
2002;200006;26;0.81;10.436
2002;200007;18;0.87;11.881
2002;200008;3;0.84;11.15
2002;200009;4;0.81;10.436
2002;200010;2;0.44;2.9
2002;200011;27;1.35;26.7
2002;200012;30;2.36;73
2002;200101;27;3.62;162
2002;200102;8;2.55;84.6
2002;200103;5;4.05;200
2002;200104;1;1.18;20.9
2002;200105;25;0.92;13.1
2002;200106;2;0.97;14.4
2002;200107;28;0.94;13.8
2002;200108;6;0.97;14.6
2002;200109;7;0.8;10.2
2002;200110;1;0.58;5.18
2002;200111;15;0.45;3.16
2002;200112;21;0.39;2.44
2002;200201;24;0.52;4.11
2002;200202;5;0.46;3.33
2002;200203;17;0.65;6.4
2002;200204;13;0.52;4.18
2002;200205;10;0.82;10.1
2002;200206;1;0.66;6.73
2002;200207;19;0.64;6.26
2002;200208;26;0.7;7.39
2002;200209;3;0.55;4.71
2002;200210;23;0.48;3.6
2002;200211;23;1.17;20.1
2002;200212;20;1.44;29.7
2002;200301;3;2.34;76
2002;200302;26;4.15;230
2002;200303;6;1.91;51.4
2002;200304;20;1.76;44.2
2002;200305;8;1.86;49.3
2002;200306;5;0.92;12.5
2002;200307;2;0.92;12.5
2002;200308;17;0.9;12.1
2002;200309;4;1.9;51
2002;200310;31;1.95;53.9
2002;200311;23;1.95;53.7
2002;200312;1;1.45;30.5
2002;200401;27;2.14;64.1
2002;200402;1;1.86;48.8
2002;200403;30;1.9;51.3
2002;200404;28;2.74;104
2002;200405;3;1.84;48
2002;200406;13;1.22;21.8
2002;200407;10;1.07;16.9
2002;200408;20;0.92;12.7
2002;200409;3;0.89;11.8
2002;200410;28;0.68;7.04
2002;200411;2;0.5;3.89
2002;200412;19;0.49;3.73
2002;200501;3;0.53;4.29
2002;200502;14;0.58;5.13
2002;200503;22;0.97;13.9
2002;200504;5;0.69;7.22
2002;200505;10;1.1;17.9
2002;200506;3;0.78;9.17
2002;200507;27;0.74;8.22
2002;200508;9;0.74;8.2
2002;200509;9;0.66;6.65
2002;200510;29;0.47;3.41
2002;200511;16;0.61;5.69
2002;200512;5;0.59;5.36
2002;200601;22;0.47;3.43
2002;200602;19;0.47;3.38
2002;200603;5;1.6;36.8
2002;200604;1;0.8;9.73
2002;200605;12;0.84;10.6
2002;200606;25;1.92;52.1
2002;200607;20;0.73;8.07
2002;200608;6;0.74;8.25
2002;200609;11;0.79;9.33
2002;200610;24;0.5;3.88
2002;200611;26;0.78;9.45
2002;200612;8;0.86;11.3
2002;200701;1;0.39;2.25
2002;200702;13;1.46;30.7
2002;200703;27;1.34;26.5
2002;200704;2;1.54;33.8
2002;200705;3;1.87;48.3
2002;200706;4;0.8;9.78
2002;200707;23;0.8;9.93
2002;200708;8;0.79;9.66
2002;200709;10;0.72;7.98
2002;200710;1;0.48;3.48
2002;200711;21;0.52;4.25
2002;200712;9;0.42;2.72
2002;200801;16;0.62;6
2002;200802;20;0.56;4.83
2002;200803;31;0.55;4.75
2002;200804;20;1.72;41.7
2002;200805;10;2.58;86.6
2002;200806;1;2.24;67.3
2002;200807;24;0.85;11
2002;200808;1;0.79;9.62
2002;200809;1;0.72;8.04
2002;200810;31;0.47;3.35
2002;200811;24;0.53;4.35
2002;200812;8;0.96;14.2
2002;200901;24;2.24;67.3
2002;200902;1;2;54.8
2002;200903;8;1.13;19
2002;200904;17;0.72;8.09
2002;200905;25;0.87;11.6
2002;200906;8;0.81;10.2
2002;200907;17;0.76;9.03
2002;200908;10;0.78;9.36
2002;200909;3;0.73;8.29
2002;200910;1;0.55;4.57
2002;200911;30;0.41;2.2
2002;200912;30;2.62;87.5
2002;201001;14;3.08;115
2002;201002;26;3.05;114
2002;201003;1;2.43;77.3
2002;201004;19;1.82;46.7
2002;201005;10;1.5;33.2
2002;201006;17;0.88;12.2
2002;201007;3;0.81;10.2
2002;201008;4;0.8;9.99
2002;201009;9;0.77;9.34
2002;201010;1;0.64;6.22
2002;201011;21;0.55;4.53
2002;201012;23;1.01;16
2002;201101;9;1.26;24.2
2002;201102;28;1.14;19.9
2002;201103;17;2.04;57.1
2002;201104;4;1.65;39.4
2002;201105;7;2.11;60.3
2002;201106;15;0.83;10.7
2002;201107;13;0.84;11.2
2002;201108;10;0.83;10.9
2002;201109;7;0.77;9.31
2002;201110;3;0.68;7.27
2002;201111;6;0.66;6.7
2002;201112;17;0.53;4.03
2002;201201;4;0.51;3.69
2002;201202;12;0.6;5.39
2002;201203;20;0.58;5.15
2002;201204;29;0.69;7.34
2002;201205;31;0.85;11.4
2002;201206;3;0.87;11.8
2002;201207;25;0.82;10.6
2002;201208;8;0.79;9.89
2002;201209;2;0.74;8.51
2002;201210;1;0.48;3.19
2002;201211;12;0.51;3.67
2002;201212;17;1.01;15.8
2002;201301;20;1.52;33.9
2002;201302;2;0.94;13.8
2002;201303;30;3.68;155.5
2002;201304;1;3.03;112.3
2002;201305;1;1.53;34.5
2002;201306;19;0.93;13.6
2002;201307;16;0.93;13.5
2002;201308;17;1.05;17.1
2002;201309;1;0.83;10.9
2002;201310;1;0.63;5.99
2002;201311;11;0.5;3.55
2002;201312;25;1.02;16.4
2002;201401;4;2.19;64.5
2002;201402;8;2.54;83.3
2002;201403;3;1.41;29.5
2002;201404;25;0.98;15.1
2002;201405;21;0.89;12.3
2002;201406;25;0.9;12.7
2002;201407;4;0.97;14.8
2002;201408;19;0.87;11.8
2002;201409;3;0.8;10.1
2002;201410;17;0.53;4.136
2002;201411;30;2.61;87.102
2002;201412;1;1.7;41.445
2002;201501;31;1.17;21.036
2002;201502;27;1.21;22.325
2002;201503;24;2.86;101.946
2002;201504;1;1.39;28.848
2002;201505;15;0.81;10.321
2002;201506;12;1.13;19.612
2002;201507;7;0.81;10.296
2002;201508;1;0.77;9.41
2002;201509;6;0.73;8.412
2002;201510;29;0.42;2.286
2002;201511;4;0.59;5.331
2002;201512;1;0.44;2.525
2002;201601;11;2.66;90.312
2002;201602;14;3.73;159.191
2002;201603;1;1.52;34.017
2002;201604;22;1.58;36.302
2002;201605;10;1.36;27.687
2002;201606;4;0.84;11.104
2002;201607;6;0.83;10.893
2002;201608;17;0.8;10.091
2002;201609;7;0.74;8.483
2002;201610;5;0.6;5.401
2002;201611;22;0.52;3.991
2002;201612;5;0.56;4.604
2002;201701;17;0.5;3.636
2002;201702;5;1.46;31.379
2002;201703;4;0.54;4.24
2002;201704;30;0.77;9.41
2002;201705;1;0.78;9.61
2002;201706;5;0.95;14.066
2002;201707;9;0.8;9.963
2002;201708;2;0.8;10.167
2002;201709;6;0.69;7.341
2002;201710;2;0.53;3.904
2002;201711;2;0.45;2.633
2002;201712;11;0.75;8.213
2002;201801;22;0.53;3.853
2002;201802;20;0.63;5.801
2002;201803;15;1.99;51.016
2002;201804;16;2.29;66.918
2002;201805;1;1.01;14.86
2002;201806;4;1.22;21.283
2002;201807;1;1.02;15.142
2002;201808;2;0.8;9.343
2002;201809;19;0.71;7.353
2002;201810;4;0.68;6.841
2002;201811;27;0.61;5.431
2002;201812;17;0.75;8.19
2002;201901;31;0.77;8.852
2002;201902;1;1.48;30.054
2002;201903;7;0.7;7.181
2002;201904;25;1.86;45.074
2002;201905;1;0.87;11.227
2002;201906;29;0.84;10.379
2002;201907;8;0.92;12.571
2002;201908;26;0.83;10.208
2002;201909;16;0.79;9.249
2002;201910;1;0.6;5.125
2002;201911;30;0.94;13.05
2002;201912;21;3.01;109.637
2002;202001;1;1.56;33.034
2002;202002;3;1.29;23.578
2002;202003;17;2.28;66.213
2002;202004;12;2.28;66.375
2002;202005;15;1.04;15.626
2002;202006;4;0.86;10.9
2002;202007;9;0.8;9.414
2002;202008;12;0.85;10.601
2002;202009;2;0.79;9.319
2002;202010;3;0.69;6.311
2002;202011;8;0.65;5.557
2002;202012;12;0.69;6.311
2002;202101;26;2.39;71.842
2002;202102;10;2.61;84.432
2002;202103;1;1.31;23.838
2002;202104;30;0.88;10.864
2002;202105;14;1.13;18.009
2002;202106;4;1.2;20.133
2002;202107;27;0.79;8.527
2002;202108;1;0.75;7.677
2002;202109;2;1;14.149
2003;194310;;;0.435
2003;194311;;0.46;10.765
2003;194312;;;2.485
2003;194401;;;0.54
2003;194402;;;0.15
2003;194403;;;1.795
2003;194404;;;0.435
2003;194405;;;0.176
2003;194406;;;0.435
2003;194407;;;0.211
2003;194408;;;0.3
2003;194409;;;0.211
2003;194410;;;0.15
2003;194411;;;0.095
2003;194412;;;3.865
2003;194501;;;4.21
2003;194502;;0.44;10.075
2003;194503;;;0.3
2003;194504;;;0.211
2003;194505;;;0.11
2003;194506;;;0.082
2003;194507;;;0.082
2003;194508;;;0.061
2003;194509;;;0.071
2003;194510;;;0.071
2003;194511;;;0.127
2003;194512;;;3.865
2003;194601;;;0.857
2003;194602;;;0.355
2003;194603;;;0.857
2003;194604;;;6.625
2003;194605;;0.42;9.385
2003;194606;;;1.45
2003;194607;;;0.211
2003;194608;;;0.082
2003;194609;;;0.211
2003;194610;;;0.211
2003;194611;;;0.211
2003;194612;;;1.555
2003;194701;;;8.35
2003;194702;;;22.495
2003;194703;;0.94;27.325
2003;194704;;;9.73
2003;194705;;;1.795
2003;194706;;;6.97
2003;194707;;;0.15
2003;194708;;;25.255
2003;194709;;;21.115
2003;194710;;;0.435
2003;194711;;;0.3
2003;194712;;;14.905
2003;194801;;0.94;27.325
2003;194802;;;5.935
2003;194803;;;0.435
2003;194804;;;0.435
2003;194805;;;0.857
2003;194806;;;0.435
2003;194807;;;0.095
2003;194808;;;0.127
2003;194809;;;0.082
2003;194810;;;0.095
2003;194811;;;0.127
2003;194812;;;0.675
2003;194901;;;0.54
2003;194902;;;0.15
2003;194903;;;0.435
2003;194904;;;0.211
2003;194905;;;0.095
2003;194906;;;0.355
2003;194907;;;8.005
2003;194908;;;0.05
2003;194909;;0.44;10.075
2003;194910;;;0.3
2003;194911;;;0.211
2003;194912;;;0.675
2003;195001;;;0.252
2003;195002;;0.26;3.865
2003;195003;;;1.795
2003;195004;;;0.252
2003;195005;;;1.795
2003;195006;;;0.3
2003;195007;;;0.082
2003;195008;;;0.082
2003;195009;;;0.082
2003;195010;;;0.127
2003;195011;;;0.176
2003;195012;;;0.211
2003;195101;;;2.83
2003;195102;;1.02;30.085
2003;195103;;;20.425
2003;195104;;;3.865
2003;195105;;;0.3
2003;195106;;;0.252
2003;195107;;;19.045
2003;195108;;;0.15
2003;195109;;;0.11
2003;195110;;;0.127
2003;195111;;0.96;28.015
2003;195112;;;5.935
2003;195201;;;4.9
2003;195202;;;1.45
2003;195203;;;19.045
2003;195204;;;22.495
2003;195205;;;3.175
2003;195206;;;0.675
2003;195207;;;0.355
2003;195208;;;0.071
2003;195209;;;0.15
2003;195210;;;0.127
2003;195211;;;5.245
2003;195212;;0.46;10.365
2003;195301;;;6.97
2003;195302;;;6.97
2003;195303;;;3.52
2003;195304;;;0.176
2003;195305;;;0.127
2003;195306;;;0.11
2003;195307;;;0.095
2003;195308;;;0.082
2003;195309;;;0.176
2003;195310;;;0.355
2003;195311;;;0.211
2003;195312;;;2.485
2003;195401;;;9.385
2003;195402;;0.67;18.01
2003;195403;;;9.385
2003;195404;;;0.54
2003;195405;;;0.252
2003;195406;;;0.252
2003;195407;;;0.11
2003;195408;;;0.082
2003;195409;;;0.15
2003;195410;;;0.061
2003;195411;;;0.54
2003;195412;;;0.252
2003;195501;;;7.66
2003;195502;;;13.18
2003;195503;;0.59;15.25
2003;195504;;;6.625
2003;195505;;;0.252
2003;195506;;;0.252
2003;195507;;;4.9
2003;195508;;;4.555
2003;195509;;;0.211
2003;195510;;;0.211
2003;195511;;;10.075
2003;195512;;;22.15
2003;195601;;;17.32
2003;195602;;;2.14
2003;195603;;1.2;36.245
2003;195604;;;6.625
2003;195605;;;0.675
2003;195606;;;0.3
2003;195607;;;0.211
2003;195608;;;0.061
2003;195609;;;0.11
2003;195710;;;0.082
2003;195711;;;0.176
2003;195712;;;0.252
2003;195801;;0.72;19.775
2003;195802;;;6.28
2003;195803;;;10.765
2003;195804;;;6.28
2003;195805;;;6.97
2003;195806;;;2.14
2003;195807;;;0.252
2003;195808;;;0.095
2003;195809;;;0.127
2003;195810;;;0.11
2003;195811;;;0.095
2003;195812;;0.48;11.455
2003;195901;;;8.395
2003;195902;;;0.355
2003;195903;;;4.555
2003;195904;;;4.9
2003;195905;;;2.14
2003;195906;;;0.54
2003;195907;;;0.11
2003;195908;;;0.3
2003;195909;;;0.211
2003;195910;;;0.252
2003;195911;;;5.935
2003;195912;;0.99;29.05
2003;196001;;;20.425
2003;196002;;;28.36
2003;196003;;;16.285
2003;196004;;;0.176
2003;196005;;;3.52
2003;196006;;;0.15
2003;196007;;;0.082
2003;196008;;;0.061
2003;196009;;;0.11
2003;196301;;0.9;
2003;196403;;1.05;
2003;196503;;0.52;
2003;199004;6;0.17;0.987
2003;199005;26;0.07;0.296
2003;199006;5;0.07;0.296
2003;199007;1;0.05;0.212
2003;199008;1;0.02;0.085
2003;199009;1;0.02;0.085
2004;194310;;;20.75
2004;194311;;;36
2004;194312;;2.3;62.5
2004;194401;;;33.2
2004;194402;;;25.65
2004;194403;;;32.5
2004;194404;;;40.8
2004;194405;;;26
2004;194406;;;22.25
2004;194407;;;17.9
2004;194408;;;22.25
2004;194409;;;32.5
2004;194410;;;23.95
2004;194411;;;22.25
2004;194412;;2.35;67.5
2004;194501;;;36
2004;194502;;;42.4
2004;194503;;;35.3
2004;194504;;;27.3
2004;194505;;;19.25
2004;194506;;;16.1
2004;194507;;;15.5
2004;194508;;;18.5
2004;194509;;;18.5
2004;194510;;;19.25
2004;194511;;;22.25
2004;194512;;;67.5
2004;194601;;;44
2004;194602;;;29.25
2004;194603;;;27.95
2004;194604;;;42
2004;194605;;2.58;95.7
2004;194606;;;46.4
2004;194607;;;30.55
2004;194608;;;36.8
2004;194609;;;39.2
2004;194610;;;38.4
2004;194611;;;29.25
2004;194612;;;31.2
2004;194701;;;32.5
2004;194702;;;171.192
2004;194703;;;290.424
2004;194704;;;172.92
2004;194705;;;79
2004;194706;;;35.3
2004;194707;;;43.2
2004;194708;;;49.8
2004;194709;;;59.5
2004;194710;;;40
2004;194711;;;16.7
2004;194712;;;26
2004;194801;;4.23;376.824
2004;194802;;;250.68
2004;194803;;;44
2004;194804;;;29.25
2004;194805;;;23.1
2004;194806;;;22.25
2004;194807;;;18.5
2004;194808;;;22.25
2004;194809;;;22.25
2004;194810;;;22.25
2004;194811;;;16.7
2004;194812;;;10.5
2004;194901;;;10.15
2004;194902;;;9.45
2004;194903;;;9.45
2004;194904;;;10.5
2004;194905;;;13.5
2004;194906;;;13
2004;194907;;;14.5
2004;194908;;;9.1
2004;194909;;2.07;41.5
2004;194910;;1.93;31.2
2004;194911;;;13
2004;194912;;;11
2004;195001;;;8.75
2004;195002;;;18.5
2004;195003;;;12
2004;195004;;;8.75
2004;195005;;;11.5
2004;195006;;;14
2004;195007;;;13.5
2004;195008;;;13.5
2004;195009;;;17.9
2004;195010;;;13
2004;195011;;;15.5
2004;195012;;;22.25
2004;195101;;;29.25
2004;195102;;;12.5
2004;195103;;2.95;155.64
2004;195104;;;57.5
2004;195105;;;36
2004;195106;;;32.5
2004;195107;;;22.25
2004;195108;;;29.25
2004;195109;;;44
2004;195110;;;29.25
2004;195111;;;27.3
2004;195112;;;22.25
2004;195201;;;22.25
2004;195202;;;21.5
2004;195203;;;17.3
2004;195204;;;44
2004;195205;;;29.9
2004;195206;;;10.5
2004;195207;;;35.3
2004;195208;;;20.75
2004;195209;;;15.5
2004;195210;;;12
2004;195211;;;23.95
2004;195212;;;29.25
2004;195301;;;24.8
2004;195302;;;27.3
2004;195303;;;22.25
2004;195304;;2.03;38.4
2004;195305;;;18.5
2004;195306;;;9.45
2004;195307;;;13
2004;195308;;;13
2004;195309;;;14.5
2004;195310;;;30.55
2004;195311;;;12
2004;195312;;;17.3
2004;195401;;;14.5
2004;195402;;;29.9
2004;195403;;;48.9
2004;195404;;;24.8
2004;195405;;;42.4
2004;195406;;2.53;88.9
2004;195407;;;23.1
2004;195408;;;23.95
2004;195409;;;28.6
2004;195410;;;23.1
2004;195411;;;12
2004;195412;;;30.55
2004;195501;;2.61;100.1
2004;195502;;;80.2
2004;195503;;;45.6
2004;195504;;;40
2004;195505;;;29.9
2004;195506;;;32.5
2004;195507;;;30.55
2004;195508;;;30.55
2004;195509;;;45.6
2004;195510;;;33.2
2004;195511;;;18.5
2004;195512;;;100.1
2004;195601;;;95.7
2004;195602;;;70.8
2004;195603;;;221.304
2004;195604;;;171.192
2004;195605;;3.53;255.864
2004;195606;;;80.2
2004;195607;;;29.25
2004;195608;;;26.65
2004;195609;;;40.8
2004;195610;;;15.5
2004;195611;;;8.4
2004;195612;;;10.5
2004;195701;;;8.75
2004;195702;;1.84;25.65
2004;195703;;;20
2004;195704;;;14
2004;195705;;;19.25
2004;195706;;;20
2004;195707;;;21.5
2004;195708;;;21.5
2004;195709;;;13.5
2004;195710;;;8.4
2004;195711;;;6
2004;195712;;;6.5
2004;195801;;;31.85
2004;195802;;;28.6
2004;195803;;;35.5
2004;195804;;2.17;49.8
2004;195805;;;13
2004;195806;;;20.75
2004;195807;;;26
2004;195808;;;23.95
2004;195809;;;27.3
2004;195810;;;16.1
2004;195811;;;19.25
2004;195812;;;104.9
